Administrative,ProductRelated,ProductRelated_Duration,SpecialDay,Weekend,Revenue
7,28,839.7333333,0,0,1
0,1,1195.8,0,0,0
0,37,856.2,0,0,0
2,202,13842.45833,0,0,0
2,72,2101.467925,0,0,0
3,346,12541.77628,0,1,1
0,80,1566.333333,0,0,1
1,35,942.6879221,0,1,0
1,76,1308.573395,0,0,0
2,24,589.8,0,1,0
0,7,159.2,0,1,0
3,10,151.0818182,0,0,0
1,3,397.8,0,0,0
0,2,31.2,0,0,0
0,18,481.4,0,0,0
11,22,883.12,0,0,0
2,28,920.7,0,0,0
0,16,336.3,0,0,0
4,23,1954.4,0,0,0
4,28,580.65,0,0,0
0,13,323.3,0,0,0
4,8,132.8,0,0,0
7,11,353.9,0,0,0
3,62,2032.39696,0,0,0
0,6,66.9,0,0,0
0,20,1413.768571,0,1,0
9,8,131.9785714,0,0,0
0,32,804.1899134,0,1,0
3,7,131.8,0,0,1
3,4,15.24,0,0,1
6,146,5602.006712,0,0,1
2,8,530,0,0,0
1,71,1722.721127,0,1,0
2,7,114.5333333,0,0,0
0,22,657.42,0,1,0
3,39,589.2510658,0,0,0
2,37,1391.105556,0,0,0
0,4,67.6,0,0,0
1,8,2219.583333,0,0,0
8,31,1314.112346,0,0,1
1,9,195.1666667,0,0,0
1,9,248.05,0,0,0
4,2,10,0,1,1
0,6,0,0,0,0
0,37,1530.006667,0,1,0
0,47,1423,0,0,0
2,5,63.4,0,0,0
4,74,1294.405,0,1,0
4,12,285.68,0,1,0
2,7,211.1,0,1,0
0,4,159.2,0,1,0
1,15,352.875,0,0,0
7,20,318.7666667,0,0,0
1,2,51.06666667,0,0,0
3,15,276.3666667,0,0,0
3,12,368.68,0,0,1
2,4,38.3,0,0,0
7,151,4249.12,0,0,0
0,62,944.4055556,0,0,0
0,4,72,0,1,1
0,2,107.8,0,0,0
1,22,2364.65,0,0,0
3,28,425.0969048,0,1,0
0,19,528.25,0,0,0
0,14,276.35,0,0,0
2,3,52.4,0,0,0
0,32,905.1,0,0,1
0,12,274.75,0,0,0
1,47,1459.576667,0,0,0
2,84,3528.69125,0,0,0
0,6,351.4,0,0,0
3,106,4590.381905,0,0,1
0,3,60.4,0,0,0
5,4,35.92777778,0,0,0
2,45,1526.14119,0,1,1
1,49,1463.48,0,0,0
4,38,585.37,0,1,0
0,7,211.6333333,0,0,1
1,23,271.5785714,0,0,0
6,30,363.677619,0,0,1
2,5,274.7,0,0,0
11,80,1249.048358,0,1,0
0,13,261.8,0,0,0
0,5,89.86666667,0,1,0
2,3,28.2,0,0,0
0,3,54.4,0,1,0
3,17,237.6066667,0,0,1
3,18,929.2,0,1,0
2,19,158.9333333,0,0,0
10,102,6684.520952,0,0,0
7,120,7604.397831,0,1,1
4,31,1108.653333,0,1,0
0,31,2285.2,0,0,0
11,54,1256.293333,0,0,0
4,13,183.65,0,0,0
0,8,232,0,1,0
1,1,101.2727273,0,0,0
2,15,443.5666667,0,1,0
2,15,1388,0,1,0
0,17,557.4,0,1,1
3,24,1004.383333,0,0,0
1,11,113.8,0,0,1
0,9,249.41,0,0,0
7,16,743.5314286,0,0,0
3,24,809.4333333,0,1,0
1,37,400.8,0,0,0
3,28,951.4412698,0,0,0
1,5,86.6,0,0,0
0,2,30.4,0,1,1
0,6,339.5,0,0,1
0,27,1010.633333,0,0,0
1,97,4318.668082,0,1,0
1,274,5876.459165,0,0,0
3,4,25.8,0,0,0
2,22,502.5083333,0,1,0
2,6,233.1666667,0,0,0
7,13,257.9333333,0,0,0
0,4,236.8,0,0,1
7,4,101.8,0,1,0
0,13,266.8,0,0,0
6,129,3778.345,0,0,1
3,33,598.7611111,0,0,0
13,221,3111.362121,0,0,0
2,32,897.3619048,0,0,0
8,24,2159.5,0,0,0
15,23,2128.704568,0,0,0
2,14,1261.316667,0,0,0
3,2,5,0,0,0
0,1,0,0,1,0
0,2,48.4,0,0,1
11,109,3297.491311,0,0,0
0,7,431.5333333,0,0,0
1,52,1761.156667,0,0,0
0,1,0,0,1,0
2,12,271,0,0,0
9,240,5523.926505,0,0,1
2,19,263.7128571,0,0,0
3,3,1225.2,0,1,1
0,4,98.6,0,0,0
3,10,390.2,0,0,0
0,8,272.9,0,0,0
6,162,6117.814359,0,0,0
14,90,8024.509197,0,0,0
0,4,18.2,0,0,0
7,54,2240.996667,0,0,1
3,53,2525.307766,0,0,1
4,12,267.8,0,0,0
2,47,1101.803333,0,0,0
1,28,877.6666667,0,1,0
0,19,401.9,0,0,0
7,26,360.1816667,0,0,0
0,19,923.22,0,0,0
2,36,983.425,0,1,0
0,8,41.13333333,0,0,0
2,7,789.5333333,0,1,0
14,33,898.4915789,0,0,0
15,110,10278.90421,0,0,0
4,1,57.4,0,0,0
5,123,3886.823333,0,0,0
3,28,627.6542857,0,0,0
0,2,16.2,0,0,0
5,6,92.7,0,1,0
2,54,3708.392857,0,0,1
3,23,721.1833333,0,0,0
0,3,132.4,0,0,0
1,22,722.1333333,0,0,0
0,11,1167.187143,0,0,0
3,16,810.8333333,0,0,0
13,20,234.0166667,0,0,0
0,6,252.3,0,0,1
10,11,71.35,0,0,0
0,83,1543.423333,0,0,0
1,21,1429.616667,0,0,0
0,16,2214.666667,0,0,1
2,17,1770.8,0,0,0
0,1,0,0,0,0
1,20,293.0333333,0,0,0
3,17,300.7666667,0,0,0
2,32,2230.600476,0,0,0
3,130,4994.848002,0,1,0
2,8,533.3,0,0,0
10,53,1572.816667,0,0,0
0,5,122.4,0,1,0
0,18,426.0666667,0,0,0
0,16,161.15,0,0,0
2,59,458.61,0,1,0
7,20,252.9833333,0,0,0
0,135,7091.697778,0,0,0
5,5,74.6,0,0,0
2,43,674.5333333,0,0,1
1,8,194.2285714,0,1,0
0,22,1076.65,0,0,1
0,3,41.4,0,0,0
2,46,1376.3,0,0,0
0,24,1017.775758,0,1,0
1,31,824.86,0,0,0
2,6,273.8,0,1,0
2,4,75.6,0,0,0
2,7,106.9666667,0,1,0
6,3,27.6,0,0,0
0,13,338.2,0,1,0
0,21,987.77,0,0,0
10,113,3282.583983,0,0,0
4,3,51.3,0,0,0
6,32,796.7066667,0,1,0
0,26,587.9,0,0,0
0,1,0,0,0,0
1,0,0,0,0,1
4,44,2149.190195,0,0,0
0,51,507.5,0,1,1
5,17,930.3666667,0,0,0
5,39,794.7131148,0,0,0
1,27,1739.575,0,0,0
5,115,4424.621667,0,1,1
2,7,897.8,0,0,0
1,73,891.568795,0,0,1
5,60,1516.73,0,1,0
5,42,1713.21619,0,0,0
5,211,7442.388149,0,0,0
0,7,245.4,0,0,0
0,42,922.3,0,0,0
5,30,425.0333333,0,0,0
4,68,2889.946154,0,0,0
2,15,614.6409524,0,0,0
0,2,150.6,0,0,0
3,87,3898.816667,0,0,0
1,13,381.6166667,0,0,0
8,227,3818.308629,0,0,0
0,11,169.1666667,0,0,0
1,24,1433.163333,0,1,1
8,7,81.66666667,0,0,0
1,9,348.54,0,0,1
0,19,447.7166667,0,1,0
3,41,1678.4,0,0,0
10,50,1388.052366,0,0,0
3,36,1335.773333,0,0,0
14,51,2921.902778,0,1,1
0,18,535.3995238,0,0,0
0,18,650.1333333,0,0,0
9,37,841.3583333,0,0,0
3,17,544.1,0,0,0
3,9,626.6,0,1,0
0,86,5332.547778,0,0,0
2,2,44.4,0,0,0
5,36,725.3333333,0,0,0
0,5,0,0,1,0
0,23,297.3,0,0,1
4,45,1096.42,0,0,0
0,6,169.9666667,0,1,0
0,42,2084.479524,0,0,0
2,9,979,0,0,0
6,9,208.8333333,0,0,1
8,70,1438.71,0,0,0
3,159,2184.484938,0,1,0
0,28,803.5833333,0,0,0
1,9,133.3666667,0,0,1
3,44,1535.666667,0,0,0
5,3,78.5,0,0,0
6,44,531.72,0,0,0
5,46,1805.146667,0,0,0
2,115,5284.816825,0,0,0
9,12,245.6,0,0,0
0,24,950.0166667,0,0,0
1,7,70.46666667,0,0,0
8,162,5721.800123,0,0,0
1,9,336.8833333,0,0,1
8,24,428.3,0,0,0
2,10,163.9,0,0,0
0,4,44.4,0,0,0
18,168,4948.398759,0,1,0
3,59,3296.55,0,0,0
8,161,7263.957157,0,0,0
1,10,107.2,0,0,0
2,18,792.7333333,0,0,0
0,28,1555.601212,0,0,0
9,107,3173.210417,0,0,0
2,11,119.2,0,1,0
0,26,2021.4,0,0,0
3,2,12,0,0,0
0,8,65.4,0,0,0
0,31,493.58,0,1,0
16,37,1048.663333,0,0,1
0,55,1023.506667,0,0,1
0,5,44.8,0,0,1
0,93,5496.25,0,0,1
0,20,526.8,0,0,1
2,14,307.4435055,0,0,0
10,50,1558.62,0,1,1
0,30,469.1,0,0,0
2,16,357.4,0,1,0
1,42,2197,0,0,0
1,6,146.4,0,0,0
0,15,150.4,0,0,0
7,34,1062.704762,0,0,0
0,16,566.4866667,0,0,1
5,33,1017.576667,0,0,0
0,16,690.3133333,0,0,0
2,4,487.6,0,0,0
0,1,0,0,1,0
7,2,9,0,0,0
0,3,24,0,0,0
5,18,447.1666667,0,0,0
0,22,1190.941667,0,1,0
2,26,600.5733333,0,0,0
0,3,34.2,0,0,0
0,28,527.8333333,0,0,0
7,72,1933.559259,0,0,0
2,27,1165.944762,0,1,0
15,21,280.65,0,0,0
5,44,2982.063248,0,0,1
2,1,7,0,1,0
0,9,152,0,1,0
8,67,1784.755219,0,0,0
4,2,45.7,0,0,1
2,22,1805.083333,0,1,1
13,29,1293.652222,0,1,0
0,20,616.5,0,0,0
6,3,111.8,0,1,0
1,77,3107.173333,0,0,1
0,15,478.26,0,0,0
0,15,598.6,0,0,0
0,41,747.9077778,0,0,0
5,140,2810.797158,0,1,0
0,29,453.9,0,0,0
3,1,4,0,0,0
0,17,526.3761905,0,0,0
2,17,864.9983333,0,0,1
0,2,252.8,0,1,0
0,15,269.4,0,0,0
9,34,817.4333333,0,0,0
0,40,589.5,0,1,0
4,22,812.1357143,0,0,1
2,35,1795.925,0,0,0
2,23,890.1952381,0,0,0
7,42,443.4990476,0,0,1
2,4,60.6,0,0,1
0,13,748.2333333,0,0,0
0,1,0,0,1,0
5,21,423.5,0,0,0
7,57,1720.444748,0,1,0
3,24,203.0677778,0,0,1
1,9,396,0,0,0
19,429,9661.585763,0,0,0
4,39,639.4933333,0,0,0
0,65,934.8704274,0,1,0
0,54,3371.05,0,0,0
3,13,279.8333333,0,0,0
1,3,58.6,0,1,1
3,63,3908.754762,0,0,0
0,44,868.1636364,0,0,0
1,16,176.1,0,1,0
1,22,699.2671429,0,0,1
20,686,23342.08205,0,0,0
3,27,1581.48831,0,0,0
3,16,246.3933333,0,1,0
6,28,789.1266667,0,0,0
3,11,203.98,0,0,0
12,136,5944.387373,0,0,0
0,1,0,0,0,0
18,37,1113.898538,0,0,0
1,6,119.6,0,0,1
10,13,386.3,0,0,0
2,2,20.1,0,0,1
1,92,2451.346667,0,0,0
2,8,349,0,0,0
0,62,1918.966667,0,0,0
0,43,763.6614286,0,0,0
2,6,185.4,0,0,1
0,1,0,0,0,1
0,14,317.0666667,0,0,0
0,4,72.4,0,0,0
3,39,1003.38,0,0,0
0,4,90.8,0,1,0
0,91,4157.633333,0,0,0
6,47,830.3411669,0,0,0
4,24,1015.3,0,0,1
6,120,2872.719031,0,0,0
4,9,229.8833333,0,0,0
2,39,2237.775,0,0,0
4,72,1548.194444,0,0,1
3,16,703.3,0,0,0
12,77,999.0133333,0,0,0
4,27,1211.066667,0,0,0
6,30,2472.24,0,0,0
0,71,1057.2,0,1,0
0,7,1721.666667,0,0,0
0,1,0,0,0,0
7,53,3271.030448,0,0,0
0,17,601.0333333,0,0,1
0,25,1017.966667,0,1,0
3,15,336.1383333,0,0,0
0,39,1858.566667,0,0,0
7,27,787.2433333,0,1,0
5,12,305.24,0,0,0
7,31,892.7244444,0,0,0
10,89,2577.960349,0,0,0
0,39,922.4006061,0,0,1
2,38,3872.716667,0,0,0
2,4,53.2,0,0,0
0,14,260.8666667,0,0,0
1,22,814.7093939,0,0,0
2,84,8365.602222,0,0,0
4,12,2339.207143,0,0,0
0,28,2102.75,0,0,0
1,18,1014.2,0,0,1
1,34,1463.8,0,0,0
0,53,1121.433333,0,0,1
4,10,63.6,0,0,0
3,11,394,0,1,0
9,167,3890.865924,0,0,0
4,27,1483.457143,0,0,0
0,1,0,0,0,0
5,87,1764.180047,0,0,0
0,8,197.9,0,0,1
0,20,676.6,0,0,0
0,18,860.5603175,0,0,0
6,47,3633.953333,0,0,0
5,31,538.72,0,0,0
2,47,1299.833333,0,0,0
1,30,1126.392821,0,0,1
4,130,3507.365152,0,0,0
3,18,4916.583333,0,0,1
1,17,1180.366667,0,0,0
0,1,0,0,0,0
4,92,2668.712121,0,1,0
12,85,3684.855282,0,1,0
0,1,0,0,0,0
1,28,559.8666667,0,1,0
5,4,102.2,0,0,1
1,11,98.1,0,0,0
1,98,12449.9,0,0,0
4,9,338.34,0,1,0
8,20,531.56,0,0,0
12,17,231,0,0,0
2,23,2244.416667,0,0,0
3,18,721.8,0,0,1
0,9,372.6,0,0,1
2,41,1194.988132,0,0,0
13,149,8147.111565,0,0,0
9,17,200.95,0,0,0
7,7,132.8833333,0,0,0
3,4,51.3,0,1,0
0,32,707.7,0,0,0
1,5,744.8,0,0,0
6,88,1568.533333,0,1,0
7,67,1553.696667,0,0,0
10,7,35.16666667,0,0,0
3,102,3025.290325,0,0,0
8,21,881.35,0,0,0
10,22,539.8357143,0,0,0
1,7,221.4,0,0,0
0,5,280.2,0,0,1
0,8,32.2,0,0,0
4,10,297.1666667,0,0,0
5,27,1051.55,0,0,0
8,518,11976.72135,0,0,0
3,4,8,0,0,0
3,23,619.48,0,0,0
1,18,536.0857143,0,0,1
13,26,892,0,0,0
5,6,181.2666667,0,0,0
10,101,3558.576942,0,1,1
2,13,534.4833333,0,0,0
0,2,0,0,1,0
0,55,872.5916667,0,1,0
4,256,13453.25103,0,0,0
2,13,700.55,0,0,0
3,2,338,0,0,1
1,25,243.4666667,0,0,0
1,1,74.6,0,0,0
14,29,443.5,0,0,0
5,62,1846.666667,0,0,0
3,40,526.6853968,0,0,0
2,16,368.4666667,0,1,0
1,2,689.1,0,0,1
1,44,725.2,0,0,1
0,13,167.5,0,0,0
10,52,1968.942963,0,1,1
0,1,0,0,1,0
3,32,591.72,0,1,0
0,33,2601.231408,0,0,1
0,5,109.8,0,0,0
0,11,1197.8,0,0,0
6,4,59.4,0,0,0
1,3,50.4,0,1,1
4,47,906.1166667,0,1,0
0,10,204.6,0,0,0
0,258,3637.985674,0,0,0
13,255,8467.584379,0,0,0
0,30,1372.455556,0,0,0
5,8,32.1,0,0,0
1,29,919.8995238,0,0,1
19,111,3276.190541,0,0,0
0,23,1249.216667,0,0,0
1,11,663.5,0,0,0
0,8,198.9,0,0,0
1,7,307.8666667,0,0,0
1,6,1561.2,0,1,0
0,1,0,0,0,0
11,67,3523.331111,0,0,0
0,45,1387.267857,0,0,0
11,27,572.8733333,0,0,0
3,95,2772.278333,0,0,0
1,23,290,0,0,0
1,84,4941.698611,0,0,0
0,23,1669.024978,0,0,0
9,56,1775.89,0,0,0
0,10,1186.6,0,0,0
0,10,672.5142857,0,0,1
3,12,197,0,0,0
5,30,974.9,0,0,0
4,12,524.9692308,0,0,0
4,7,238.6,0,1,0
1,72,2163.569524,0,0,0
2,11,553.3433333,0,1,0
0,24,985,0,0,0
8,49,1088.636905,0,0,0
6,8,188.3,0,0,0
4,10,265.4,0,0,0
0,43,367.8166667,0,0,0
11,27,1161.479023,0,0,1
0,18,490.3,0,0,0
5,10,427.0666667,0,0,0
4,59,2050.292399,0,0,0
0,1,0,0,0,0
0,15,171.8,0,0,0
1,97,1643.365907,0,0,0
0,5,42.2,0,0,0
3,85,1813.753466,0,0,0
4,28,1203.72,0,1,0
8,198,8006.695205,0,0,0
5,12,1226.1,0,0,1
3,33,451.1890072,0,1,0
0,20,600.3966667,0,1,0
2,46,3043.916667,0,0,0
0,2,64.4,0,0,0
11,86,3908.03349,0,0,0
10,26,1446.520523,0,0,0
14,80,1242.063095,0,0,0
8,27,422.5333333,0,0,0
2,8,137.7,0,0,1
6,41,1921.10307,0,0,0
0,53,952.1598198,0,1,0
1,34,606.2,0,1,0
4,81,1839.13,0,0,0
8,12,399.0666667,0,0,1
3,8,168.2,0,1,1
0,9,145.9,0,1,0
1,8,244,0,0,1
1,14,624.4333333,0,0,0
9,16,273.7066667,0,0,0
5,86,2806.846825,0,1,0
4,19,457.9,0,1,0
7,125,3674.803673,0,0,0
6,53,1692.694155,0,0,0
1,6,140.7,0,1,1
3,2,13.1,0,0,0
5,45,649.8632035,0,0,0
3,2,8,0,0,1
11,69,2183.007024,0,0,0
8,17,835.4180952,0,0,1
9,57,2791.060635,0,0,0
4,30,548.96,0,0,1
0,14,825.3333333,0,0,1
1,6,204.4,0,1,0
11,12,248.6,0,0,0
14,68,4100.255455,0,0,0
0,10,322.3666667,0,0,1
2,67,2568.675541,0,0,1
1,2,15.2,0,0,0
3,6,314.4,0,0,0
1,24,991.4222222,0,1,1
4,10,226.4,0,0,0
17,75,2549.529127,0,0,0
5,23,700.58,0,0,1
1,4,111.1333333,0,0,0
0,11,473.8333333,0,0,0
1,7,93.9,0,1,0
1,91,1596.412698,0,0,0
7,7,244.7333333,0,0,0
2,70,2094.138889,0,0,0
1,34,620.13,0,0,0
3,37,1722.814286,0,1,0
2,15,643.5,0,1,0
0,8,316.1333333,0,0,0
1,11,269.96,0,0,0
6,80,5046.056667,0,0,0
3,27,473.0833333,0,0,0
0,15,340.1,0,0,0
11,57,1475.608427,0,0,0
0,15,956.3333333,0,0,0
0,4,0,0,0,0
3,37,1305.527286,0,1,1
4,10,299.5,0,0,0
0,39,706.2,0,0,0
5,15,272.5,0,1,0
0,48,1510.383333,0,0,0
0,1,0,0,0,0
4,88,3634.585714,0,0,0
0,64,1298.20326,0,0,0
2,10,184.6,0,0,0
10,15,718.8,0,0,0
5,95,3715.777564,0,0,0
1,0,0,0,0,0
14,168,4316.262171,0,0,0
4,19,456.9,0,1,0
3,21,608.3033333,0,0,0
8,35,1113.783333,0,0,1
0,14,487.3209524,0,0,1
13,133,10338.67177,0,0,0
13,10,157.1,0,1,1
0,37,565.38,0,0,0
5,14,253.6,0,0,0
1,41,883.1395238,0,0,1
0,37,2960.971429,0,0,0
0,3,66.4,0,1,0
8,63,5245.277619,0,0,0
3,26,561.4,0,0,1
9,19,720.6766667,0,0,0
4,17,269,0,0,0
0,60,2072.605556,0,0,0
0,14,199.4904762,0,0,1
4,9,1760.7,0,0,0
0,7,138.8733333,0,1,1
4,160,2006.59312,0,0,0
9,23,620.0333333,0,0,0
6,17,806.65,0,1,0
16,103,2091.037588,0,1,0
3,11,285.6,0,0,0
4,87,4131.156044,0,0,0
3,3,14,0,1,0
3,21,216.7,0,0,0
1,69,3051.525518,0,0,0
3,2,836.2,0,1,0
2,27,264.4,0,0,0
2,42,906.2333333,0,0,0
1,39,581.9419883,0,0,1
13,79,1828.884048,0,0,0
1,28,219.8,0,1,0
6,22,383.2,0,0,0
4,29,852,0,0,1
1,26,433.6366667,0,1,0
0,13,354.2833333,0,1,0
0,3,43.4,0,0,0
0,12,1653.6,0,0,0
0,7,169.9866667,0,0,1
0,17,649.02,0,0,0
9,54,2802.367821,0,0,0
0,39,1429.501111,0,0,0
2,2,8,0,0,1
4,7,534,0,0,0
3,7,216.3333333,0,0,0
1,6,156.2,0,0,0
2,5,278,0,1,0
0,63,2593.808333,0,0,0
2,13,1316.533333,0,1,0
0,27,925.2933333,0,0,0
7,25,349.6969697,0,0,0
0,3,40.4,0,1,0
3,5,141.2,0,0,0
13,358,9760.690488,0,0,0
1,28,677.5333333,0,1,1
0,1,0,0,0,0
5,25,733.1666667,0,0,0
3,5,60.4,0,0,0
3,91,6418.819048,0,0,0
10,213,9151.494242,0,0,1
4,8,97.9,0,0,0
0,4,39.2,0,0,0
0,5,137,0,0,0
0,26,409.3,0,0,0
5,6,106.3,0,1,0
1,8,1340.3,0,0,0
0,2,0,0,0,0
3,3,47.2,0,0,0
10,39,1110.966667,0,0,0
0,19,346.1333333,0,0,0
3,55,2846.295305,0,0,0
5,12,235.3,0,0,0
7,27,770.3133333,0,0,1
0,27,1544.533333,0,0,0
5,72,3220.887143,0,0,0
0,19,621.7266667,0,0,0
4,44,1100.789082,0,0,0
0,1,19.2,0,1,0
1,30,775.8883333,0,0,0
2,42,1481.866667,0,1,1
0,7,49.86666667,0,0,0
10,43,811.3809524,0,0,0
0,33,889.72,0,0,0
2,16,473.2833333,0,1,0
8,31,577.65,0,0,0
1,66,1364.873333,0,1,0
0,43,778.6437229,0,1,0
2,27,213.0157143,0,1,1
2,12,303.2464286,0,1,0
1,5,95.1,0,0,0
2,2,48.4,0,0,0
8,25,641.8,0,0,0
0,18,345.12,0,0,0
3,16,164.8133333,0,1,0
2,6,86.4,0,0,0
0,23,373.5,0,0,0
0,58,1076.073649,0,0,0
13,90,1816.555008,0,0,0
1,10,175.35,0,0,0
5,5,71.4,0,0,1
11,191,3677.258176,0,1,0
4,3,364.7,0,0,0
3,7,414.8666667,0,0,0
0,26,234.8,0,0,0
0,3,0,0,1,0
2,16,445.3333333,0,0,0
11,68,1607.173333,0,0,1
0,14,343.52,0,1,0
3,18,330.5333333,0,1,0
3,10,70.93333333,0,0,0
1,26,2064.5,0,1,0
0,47,1475.366667,0,1,0
0,7,999.8,0,0,0
2,10,728.18,0,1,0
11,33,668.0333333,0,1,0
1,23,708.1666667,0,0,0
6,31,663.2777778,0,0,0
2,2,44.66666667,0,1,0
3,29,1107.216667,0,0,0
3,27,696.9,0,0,0
8,37,747.48,0,0,0
0,10,447.1333333,0,1,1
5,29,1352.976722,0,0,0
0,8,159.9,0,0,0
10,282,4339.924841,0,0,0
0,128,2787.692619,0,0,0
9,7,197.0666667,0,1,0
2,27,785.05,0,1,0
2,9,198.7,0,1,0
1,71,3044.356667,0,0,0
5,16,742.2095238,0,0,1
0,22,987.6,0,1,0
2,3,0,0,0,0
2,12,251.2,0,0,0
16,193,5946.275777,0,0,0
1,13,847.6142857,0,1,0
0,64,3038.38,0,0,0
0,22,347.6666667,0,0,0
0,26,710,0,0,0
0,3,19,0,0,0
5,39,2251.116667,0,0,0
10,36,940.1044266,0,0,1
2,26,1145.17,0,1,0
4,12,672.7,0,1,1
0,2,47.4,0,0,1
0,54,4749.25,0,1,1
0,22,494.6333333,0,0,1
8,52,591.1542063,0,0,0
7,21,568.9633333,0,1,0
3,18,1051.42,0,0,0
3,122,1655.57,0,0,1
6,76,1464.209618,0,0,0
8,45,1372.875238,0,0,0
5,45,1424.804887,0,1,1
2,10,186.7,0,0,0
5,111,4022.812148,0,0,0
0,17,1338.8,0,0,0
4,3,77,0,1,0
2,13,238.5333333,0,0,1
0,45,3198.186667,0,0,1
0,62,1875.103333,0,0,0
1,30,684.6,0,0,0
3,17,348.85,0,0,0
0,28,319.2771429,0,0,0
6,22,2006.046667,0,0,0
0,2,12,0,1,0
0,74,1146.469048,0,0,0
8,40,1773.610152,0,1,1
0,52,1218.1,0,0,0
0,37,4339.366667,0,0,0
2,45,580.9357143,0,0,0
4,8,69.4,0,0,0
0,54,2593.1,0,0,0
2,10,208,0,0,0
6,17,495.1,0,0,0
5,37,1123.993333,0,0,0
8,13,860.77,0,0,0
0,57,2163.96,0,0,0
1,20,679.5666667,0,0,0
4,9,724.76,0,1,0
2,26,1030.06,0,0,0
0,30,717.4666667,0,0,0
10,123,2396.272456,0,0,0
4,74,1903.45,0,0,0
1,14,503.6333333,0,0,0
3,35,676.2666667,0,0,0
0,22,337.1,0,0,0
2,29,630.3266667,0,0,0
3,12,311.6133333,0,0,0
7,85,6743.39876,0,0,0
10,39,1526.213333,0,0,0
6,33,688.3142857,0,0,0
1,13,272.0083333,0,0,1
0,47,1153.54,0,0,0
1,71,1096.876822,0,0,0
15,32,1718.387778,0,1,0
6,18,843.0166667,0,0,0
4,3,7,0,0,0
0,12,1012.2,0,0,0
1,4,52.4,0,0,1
1,28,1375.133333,0,0,1
9,120,2016.564401,0,0,1
0,1,0,0,0,0
3,20,1424.4,0,0,1
5,79,1193.517172,0,1,0
5,4,417.4,0,0,0
7,155,2374.966713,0,0,0
6,54,784.7342857,0,0,0
7,27,1538.056725,0,0,0
1,32,2331.15,0,0,0
5,38,1057.033333,0,0,0
2,62,2021.747727,0,0,0
0,1,0,0,0,0
5,23,269.9018182,0,0,0
3,4,55.9,0,0,0
12,5,22.05,0,0,0
1,33,1148.333333,0,0,0
2,6,99,0,0,0
0,22,562.1666667,0,1,0
1,21,1290.5,0,0,1
0,20,581.5,0,0,0
15,23,845.2788889,0,1,0
0,1,0,0,1,0
2,38,813.6016667,0,0,0
0,4,59.2,0,0,0
9,117,1953.537512,0,1,0
2,29,1199.916667,0,0,0
1,25,583.35,0,0,1
5,20,910.41,0,1,0
12,47,1975.125,0,0,0
7,42,651.665,0,1,0
2,27,2129.8,0,0,1
0,60,1063.666667,0,0,0
3,21,961.52,0,0,0
1,27,779.6066667,0,0,0
8,23,959.9,0,1,1
4,35,655.6847619,0,1,0
9,32,631.2766667,0,0,0
6,138,6440.235256,0,0,0
5,9,112.0833333,0,0,0
2,5,170.4,0,0,1
0,9,153.2,0,0,1
6,33,773.2566667,0,0,1
2,45,6707.54,0,0,0
1,15,387.4,0,0,0
0,11,631.4,0,0,0
0,4,0,0,0,0
9,28,728.7,0,0,0
1,7,75.6,0,1,0
2,38,938.9333333,0,0,0
3,10,337.1,0,0,0
0,13,353.7866667,0,0,1
0,6,67,0,0,0
7,5,128.7,0,0,0
4,18,374.6,0,0,0
8,27,952.2833333,0,0,1
3,34,1948.088333,0,1,0
2,13,241.5833333,0,0,0
9,98,3364.64045,0,0,0
2,109,1759.686519,0,0,1
0,48,476.3600939,0,0,0
3,59,1720.422222,0,1,0
2,23,1516.2,0,0,1
2,53,2016.566667,0,0,1
8,24,498.9,0,0,1
1,5,238.2,0,1,0
0,26,653.4,0,1,0
9,96,4162.538005,0,0,0
3,20,769.9,0,0,0
1,29,1085.9,0,0,1
0,24,518.85,0,0,0
0,2,0,0,0,0
3,6,166,0,0,1
0,5,291.2,0,0,0
0,29,2064.766667,0,0,0
1,10,256.1857143,0,1,1
0,77,1690.489222,0,1,0
0,20,436.1,0,0,0
0,11,315.58,0,1,0
0,66,1203.817143,0,1,0
4,33,920.4,0,0,0
1,9,949.6,0,0,0
1,41,1083.716667,0,0,0
1,8,2398.766667,0,0,0
4,2,22.8,0,0,0
3,60,1994.023778,0,0,0
6,20,221.78,0,0,0
11,20,337.8533333,0,0,0
9,37,829.1871429,0,1,0
0,3,146.4,0,0,0
7,27,344.45,0,0,0
4,3,25.2,0,0,0
0,13,1001.3,0,0,0
0,39,794.16,0,0,0
5,17,341.6166667,0,1,0
1,22,624.76,0,0,0
18,53,2387.596667,0,0,0
1,55,3987.386667,0,0,0
0,13,157,0,0,0
0,29,2159.4,0,0,0
0,85,1558.529048,0,0,0
13,146,2650.780526,0,1,0
0,10,145.04,0,0,0
0,16,687.3848485,0,1,0
2,109,1926.701905,0,1,0
1,3,25.2,0,0,0
5,93,2087.64987,0,1,0
7,36,646.1533333,0,0,0
1,17,566.5666667,0,0,0
1,22,641.4809524,0,0,0
2,11,529.8,0,0,0
0,9,980.5666667,0,0,1
4,4,41.7,0,1,0
2,17,586.1,0,0,0
0,2,12,0,0,0
2,11,375.8,0,1,0
0,6,118.3,0,0,0
3,16,166.7062706,0,0,0
2,36,474.3066667,0,0,0
10,29,277.35,0,0,0
3,20,331.8914286,0,1,0
2,25,1684.375,0,1,0
5,20,470.8666667,0,0,0
0,39,1348.45,0,0,0
3,23,1251.6,0,0,0
2,22,615.0666667,0,0,0
0,1,0,0,0,0
