ProductRelated_Duration,SpecialDay,Weekend,Revenue
443.5666667,0,1,0
1388,0,1,0
557.4,0,1,1
1004.383333,0,0,0
113.8,0,0,1
249.41,0,0,0
743.5314286,0,0,0
809.4333333,0,1,0
400.8,0,0,0
951.4412698,0,0,0
86.6,0,0,0
30.4,0,1,1
339.5,0,0,1
1010.633333,0,0,0
4318.668082,0,1,0
5876.459165,0,0,0
25.8,0,0,0
502.5083333,0,1,0
233.1666667,0,0,0
257.9333333,0,0,0
236.8,0,0,1
101.8,0,1,0
266.8,0,0,0
3778.345,0,0,1
598.7611111,0,0,0
3111.362121,0,0,0
897.3619048,0,0,0
2159.5,0,0,0
2128.704568,0,0,0
1261.316667,0,0,0
5,0,0,0
0,0,1,0
48.4,0,0,1
3297.491311,0,0,0
431.5333333,0,0,0
1761.156667,0,0,0
0,0,1,0
271,0,0,0
5523.926505,0,0,1
263.7128571,0,0,0
1225.2,0,1,1
98.6,0,0,0
390.2,0,0,0
272.9,0,0,0
6117.814359,0,0,0
8024.509197,0,0,0
18.2,0,0,0
2240.996667,0,0,1
2525.307766,0,0,1
267.8,0,0,0
1101.803333,0,0,0
877.6666667,0,1,0
401.9,0,0,0
360.1816667,0,0,0
923.22,0,0,0
983.425,0,1,0
41.13333333,0,0,0
789.5333333,0,1,0
898.4915789,0,0,0
10278.90421,0,0,0
57.4,0,0,0
3886.823333,0,0,0
627.6542857,0,0,0
16.2,0,0,0
92.7,0,1,0
3708.392857,0,0,1
721.1833333,0,0,0
132.4,0,0,0
722.1333333,0,0,0
1167.187143,0,0,0
810.8333333,0,0,0
234.0166667,0,0,0
252.3,0,0,1
71.35,0,0,0
1543.423333,0,0,0
1429.616667,0,0,0
2214.666667,0,0,1
1770.8,0,0,0
0,0,0,0
293.0333333,0,0,0
300.7666667,0,0,0
2230.600476,0,0,0
4994.848002,0,1,0
533.3,0,0,0
1572.816667,0,0,0
122.4,0,1,0
426.0666667,0,0,0
161.15,0,0,0
458.61,0,1,0
252.9833333,0,0,0
7091.697778,0,0,0
74.6,0,0,0
674.5333333,0,0,1
194.2285714,0,1,0
1076.65,0,0,1
41.4,0,0,0
1376.3,0,0,0
1017.775758,0,1,0
824.86,0,0,0
273.8,0,1,0
75.6,0,0,0
106.9666667,0,1,0
27.6,0,0,0
338.2,0,1,0
987.77,0,0,0
3282.583983,0,0,0
51.3,0,0,0
796.7066667,0,1,0
587.9,0,0,0
0,0,0,0
0,0,0,1
2149.190195,0,0,0
507.5,0,1,1
930.3666667,0,0,0
794.7131148,0,0,0
1739.575,0,0,0
4424.621667,0,1,1
897.8,0,0,0
891.568795,0,0,1
1516.73,0,1,0
1713.21619,0,0,0
7442.388149,0,0,0
245.4,0,0,0
922.3,0,0,0
425.0333333,0,0,0
2889.946154,0,0,0
614.6409524,0,0,0
150.6,0,0,0
3898.816667,0,0,0
381.6166667,0,0,0
3818.308629,0,0,0
169.1666667,0,0,0
1433.163333,0,1,1
81.66666667,0,0,0
348.54,0,0,1
447.7166667,0,1,0
1678.4,0,0,0
1388.052366,0,0,0
1335.773333,0,0,0
2921.902778,0,1,1
535.3995238,0,0,0
650.1333333,0,0,0
841.3583333,0,0,0
544.1,0,0,0
626.6,0,1,0
5332.547778,0,0,0
44.4,0,0,0
725.3333333,0,0,0
0,0,1,0
297.3,0,0,1
1096.42,0,0,0
169.9666667,0,1,0
2084.479524,0,0,0
979,0,0,0
208.8333333,0,0,1
1438.71,0,0,0
2184.484938,0,1,0
803.5833333,0,0,0
133.3666667,0,0,1
1535.666667,0,0,0
78.5,0,0,0
531.72,0,0,0
1805.146667,0,0,0
5284.816825,0,0,0
245.6,0,0,0
950.0166667,0,0,0
70.46666667,0,0,0
5721.800123,0,0,0
336.8833333,0,0,1
428.3,0,0,0
163.9,0,0,0
44.4,0,0,0
4948.398759,0,1,0
3296.55,0,0,0
7263.957157,0,0,0
107.2,0,0,0
792.7333333,0,0,0
1555.601212,0,0,0
3173.210417,0,0,0
119.2,0,1,0
2021.4,0,0,0
12,0,0,0
65.4,0,0,0
493.58,0,1,0
1048.663333,0,0,1
1023.506667,0,0,1
44.8,0,0,1
5496.25,0,0,1
526.8,0,0,1
307.4435055,0,0,0
1558.62,0,1,1
469.1,0,0,0
357.4,0,1,0
2197,0,0,0
146.4,0,0,0
150.4,0,0,0
1062.704762,0,0,0
566.4866667,0,0,1
1017.576667,0,0,0
690.3133333,0,0,0
487.6,0,0,0
0,0,1,0
9,0,0,0
24,0,0,0
447.1666667,0,0,0
1190.941667,0,1,0
600.5733333,0,0,0
34.2,0,0,0
527.8333333,0,0,0
1933.559259,0,0,0
1165.944762,0,1,0
280.65,0,0,0
2982.063248,0,0,1
7,0,1,0
152,0,1,0
1784.755219,0,0,0
45.7,0,0,1
1805.083333,0,1,1
1293.652222,0,1,0
616.5,0,0,0
111.8,0,1,0
3107.173333,0,0,1
478.26,0,0,0
598.6,0,0,0
747.9077778,0,0,0
2810.797158,0,1,0
453.9,0,0,0
4,0,0,0
526.3761905,0,0,0
864.9983333,0,0,1
252.8,0,1,0
269.4,0,0,0
817.4333333,0,0,0
589.5,0,1,0
812.1357143,0,0,1
1795.925,0,0,0
890.1952381,0,0,0
443.4990476,0,0,1
60.6,0,0,1
748.2333333,0,0,0
0,0,1,0
423.5,0,0,0
1720.444748,0,1,0
203.0677778,0,0,1
396,0,0,0
9661.585763,0,0,0
639.4933333,0,0,0
934.8704274,0,1,0
3371.05,0,0,0
279.8333333,0,0,0
58.6,0,1,1
3908.754762,0,0,0
868.1636364,0,0,0
176.1,0,1,0
699.2671429,0,0,1
23342.08205,0,0,0
1581.48831,0,0,0
246.3933333,0,1,0
789.1266667,0,0,0
203.98,0,0,0
5944.387373,0,0,0
0,0,0,0
1113.898538,0,0,0
119.6,0,0,1
386.3,0,0,0
20.1,0,0,1
2451.346667,0,0,0
349,0,0,0
1918.966667,0,0,0
763.6614286,0,0,0
185.4,0,0,1
0,0,0,1
317.0666667,0,0,0
72.4,0,0,0
1003.38,0,0,0
90.8,0,1,0
4157.633333,0,0,0
830.3411669,0,0,0
1015.3,0,0,1
2872.719031,0,0,0
229.8833333,0,0,0
2237.775,0,0,0
1548.194444,0,0,1
703.3,0,0,0
999.0133333,0,0,0
1211.066667,0,0,0
2472.24,0,0,0
1057.2,0,1,0
1721.666667,0,0,0
0,0,0,0
3271.030448,0,0,0
601.0333333,0,0,1
1017.966667,0,1,0
336.1383333,0,0,0
1858.566667,0,0,0
787.2433333,0,1,0
305.24,0,0,0
892.7244444,0,0,0
2577.960349,0,0,0
922.4006061,0,0,1
3872.716667,0,0,0
53.2,0,0,0
260.8666667,0,0,0
814.7093939,0,0,0
8365.602222,0,0,0
2339.207143,0,0,0
2102.75,0,0,0
1014.2,0,0,1
1463.8,0,0,0
1121.433333,0,0,1
63.6,0,0,0
394,0,1,0
3890.865924,0,0,0
1483.457143,0,0,0
0,0,0,0
1764.180047,0,0,0
197.9,0,0,1
676.6,0,0,0
860.5603175,0,0,0
3633.953333,0,0,0
538.72,0,0,0
1299.833333,0,0,0
1126.392821,0,0,1
3507.365152,0,0,0
4916.583333,0,0,1
1180.366667,0,0,0
0,0,0,0
2668.712121,0,1,0
3684.855282,0,1,0
0,0,0,0
559.8666667,0,1,0
102.2,0,0,1
98.1,0,0,0
12449.9,0,0,0
338.34,0,1,0
531.56,0,0,0
231,0,0,0
2244.416667,0,0,0
721.8,0,0,1
372.6,0,0,1
1194.988132,0,0,0
8147.111565,0,0,0
200.95,0,0,0
132.8833333,0,0,0
51.3,0,1,0
707.7,0,0,0
744.8,0,0,0
1568.533333,0,1,0
1553.696667,0,0,0
35.16666667,0,0,0
3025.290325,0,0,0
881.35,0,0,0
539.8357143,0,0,0
221.4,0,0,0
280.2,0,0,1
32.2,0,0,0
297.1666667,0,0,0
1051.55,0,0,0
11976.72135,0,0,0
8,0,0,0
619.48,0,0,0
536.0857143,0,0,1
892,0,0,0
181.2666667,0,0,0
3558.576942,0,1,1
534.4833333,0,0,0
0,0,1,0
872.5916667,0,1,0
13453.25103,0,0,0
700.55,0,0,0
338,0,0,1
243.4666667,0,0,0
74.6,0,0,0
443.5,0,0,0
1846.666667,0,0,0
526.6853968,0,0,0
368.4666667,0,1,0
689.1,0,0,1
725.2,0,0,1
167.5,0,0,0
1968.942963,0,1,1
0,0,1,0
591.72,0,1,0
2601.231408,0,0,1
109.8,0,0,0
1197.8,0,0,0
59.4,0,0,0
50.4,0,1,1
906.1166667,0,1,0
204.6,0,0,0
3637.985674,0,0,0
8467.584379,0,0,0
1372.455556,0,0,0
32.1,0,0,0
919.8995238,0,0,1
3276.190541,0,0,0
1249.216667,0,0,0
663.5,0,0,0
198.9,0,0,0
307.8666667,0,0,0
1561.2,0,1,0
0,0,0,0
3523.331111,0,0,0
1387.267857,0,0,0
572.8733333,0,0,0
2772.278333,0,0,0
290,0,0,0
4941.698611,0,0,0
1669.024978,0,0,0
1775.89,0,0,0
1186.6,0,0,0
672.5142857,0,0,1
197,0,0,0
974.9,0,0,0
524.9692308,0,0,0
238.6,0,1,0
2163.569524,0,0,0
553.3433333,0,1,0
985,0,0,0
1088.636905,0,0,0
188.3,0,0,0
265.4,0,0,0
367.8166667,0,0,0
1161.479023,0,0,1
490.3,0,0,0
427.0666667,0,0,0
2050.292399,0,0,0
0,0,0,0
171.8,0,0,0
1643.365907,0,0,0
42.2,0,0,0
1813.753466,0,0,0
1203.72,0,1,0
8006.695205,0,0,0
1226.1,0,0,1
451.1890072,0,1,0
600.3966667,0,1,0
3043.916667,0,0,0
64.4,0,0,0
3908.03349,0,0,0
1446.520523,0,0,0
1242.063095,0,0,0
422.5333333,0,0,0
137.7,0,0,1
1921.10307,0,0,0
952.1598198,0,1,0
606.2,0,1,0
1839.13,0,0,0
399.0666667,0,0,1
168.2,0,1,1
145.9,0,1,0
244,0,0,1
624.4333333,0,0,0
273.7066667,0,0,0
2806.846825,0,1,0
457.9,0,1,0
3674.803673,0,0,0
1692.694155,0,0,0
140.7,0,1,1
13.1,0,0,0
649.8632035,0,0,0
8,0,0,1
2183.007024,0,0,0
835.4180952,0,0,1
2791.060635,0,0,0
548.96,0,0,1
825.3333333,0,0,1
204.4,0,1,0
248.6,0,0,0
4100.255455,0,0,0
322.3666667,0,0,1
2568.675541,0,0,1
15.2,0,0,0
314.4,0,0,0
991.4222222,0,1,1
226.4,0,0,0
2549.529127,0,0,0
700.58,0,0,1
111.1333333,0,0,0
473.8333333,0,0,0
93.9,0,1,0
1596.412698,0,0,0
244.7333333,0,0,0
2094.138889,0,0,0
620.13,0,0,0
1722.814286,0,1,0
643.5,0,1,0
316.1333333,0,0,0
269.96,0,0,0
5046.056667,0,0,0
473.0833333,0,0,0
340.1,0,0,0
1475.608427,0,0,0
956.3333333,0,0,0
0,0,0,0
1305.527286,0,1,1
299.5,0,0,0
706.2,0,0,0
272.5,0,1,0
1510.383333,0,0,0
0,0,0,0
3634.585714,0,0,0
1298.20326,0,0,0
184.6,0,0,0
718.8,0,0,0
3715.777564,0,0,0
0,0,0,0
4316.262171,0,0,0
456.9,0,1,0
608.3033333,0,0,0
1113.783333,0,0,1
487.3209524,0,0,1
10338.67177,0,0,0
157.1,0,1,1
565.38,0,0,0
253.6,0,0,0
883.1395238,0,0,1
2960.971429,0,0,0
66.4,0,1,0
5245.277619,0,0,0
561.4,0,0,1
720.6766667,0,0,0
269,0,0,0
2072.605556,0,0,0
199.4904762,0,0,1
1760.7,0,0,0
138.8733333,0,1,1
2006.59312,0,0,0
620.0333333,0,0,0
806.65,0,1,0
2091.037588,0,1,0
285.6,0,0,0
4131.156044,0,0,0
14,0,1,0
216.7,0,0,0
3051.525518,0,0,0
836.2,0,1,0
264.4,0,0,0
906.2333333,0,0,0
581.9419883,0,0,1
1828.884048,0,0,0
219.8,0,1,0
383.2,0,0,0
852,0,0,1
433.6366667,0,1,0
354.2833333,0,1,0
43.4,0,0,0
1653.6,0,0,0
169.9866667,0,0,1
649.02,0,0,0
2802.367821,0,0,0
1429.501111,0,0,0
8,0,0,1
534,0,0,0
216.3333333,0,0,0
156.2,0,0,0
278,0,1,0
2593.808333,0,0,0
1316.533333,0,1,0
925.2933333,0,0,0
349.6969697,0,0,0
40.4,0,1,0
141.2,0,0,0
9760.690488,0,0,0
677.5333333,0,1,1
0,0,0,0
733.1666667,0,0,0
60.4,0,0,0
6418.819048,0,0,0
9151.494242,0,0,1
97.9,0,0,0
39.2,0,0,0
137,0,0,0
409.3,0,0,0
106.3,0,1,0
1340.3,0,0,0
0,0,0,0
47.2,0,0,0
1110.966667,0,0,0
346.1333333,0,0,0
2846.295305,0,0,0
235.3,0,0,0
770.3133333,0,0,1
1544.533333,0,0,0
3220.887143,0,0,0
621.7266667,0,0,0
1100.789082,0,0,0
19.2,0,1,0
775.8883333,0,0,0
1481.866667,0,1,1
49.86666667,0,0,0
811.3809524,0,0,0
889.72,0,0,0
473.2833333,0,1,0
577.65,0,0,0
1364.873333,0,1,0
778.6437229,0,1,0
213.0157143,0,1,1
303.2464286,0,1,0
95.1,0,0,0
48.4,0,0,0
641.8,0,0,0
345.12,0,0,0
164.8133333,0,1,0
86.4,0,0,0
373.5,0,0,0
1076.073649,0,0,0
1816.555008,0,0,0
175.35,0,0,0
71.4,0,0,1
3677.258176,0,1,0
364.7,0,0,0
414.8666667,0,0,0
234.8,0,0,0
0,0,1,0
445.3333333,0,0,0
1607.173333,0,0,1
343.52,0,1,0
330.5333333,0,1,0
70.93333333,0,0,0
2064.5,0,1,0
1475.366667,0,1,0
999.8,0,0,0
728.18,0,1,0
668.0333333,0,1,0
708.1666667,0,0,0
663.2777778,0,0,0
44.66666667,0,1,0
1107.216667,0,0,0
696.9,0,0,0
747.48,0,0,0
447.1333333,0,1,1
1352.976722,0,0,0
159.9,0,0,0
4339.924841,0,0,0
2787.692619,0,0,0
197.0666667,0,1,0
785.05,0,1,0
198.7,0,1,0
3044.356667,0,0,0
742.2095238,0,0,1
987.6,0,1,0
0,0,0,0
251.2,0,0,0
5946.275777,0,0,0
847.6142857,0,1,0
3038.38,0,0,0
347.6666667,0,0,0
710,0,0,0
19,0,0,0
2251.116667,0,0,0
940.1044266,0,0,1
1145.17,0,1,0
672.7,0,1,1
47.4,0,0,1
4749.25,0,1,1
494.6333333,0,0,1
591.1542063,0,0,0
568.9633333,0,1,0
1051.42,0,0,0
1655.57,0,0,1
1464.209618,0,0,0
1372.875238,0,0,0
1424.804887,0,1,1
186.7,0,0,0
4022.812148,0,0,0
1338.8,0,0,0
77,0,1,0
238.5333333,0,0,1
3198.186667,0,0,1
1875.103333,0,0,0
684.6,0,0,0
348.85,0,0,0
319.2771429,0,0,0
2006.046667,0,0,0
12,0,1,0
1146.469048,0,0,0
1773.610152,0,1,1
1218.1,0,0,0
4339.366667,0,0,0
580.9357143,0,0,0
69.4,0,0,0
2593.1,0,0,0
208,0,0,0
495.1,0,0,0
1123.993333,0,0,0
860.77,0,0,0
2163.96,0,0,0
679.5666667,0,0,0
724.76,0,1,0
1030.06,0,0,0
717.4666667,0,0,0
2396.272456,0,0,0
1903.45,0,0,0
503.6333333,0,0,0
676.2666667,0,0,0
337.1,0,0,0
630.3266667,0,0,0
311.6133333,0,0,0
6743.39876,0,0,0
1526.213333,0,0,0
688.3142857,0,0,0
272.0083333,0,0,1
1153.54,0,0,0
1096.876822,0,0,0
1718.387778,0,1,0
843.0166667,0,0,0
7,0,0,0
1012.2,0,0,0
52.4,0,0,1
1375.133333,0,0,1
2016.564401,0,0,1
0,0,0,0
1424.4,0,0,1
1193.517172,0,1,0
417.4,0,0,0
2374.966713,0,0,0
784.7342857,0,0,0
1538.056725,0,0,0
2331.15,0,0,0
1057.033333,0,0,0
2021.747727,0,0,0
0,0,0,0
269.9018182,0,0,0
55.9,0,0,0
22.05,0,0,0
1148.333333,0,0,0
99,0,0,0
562.1666667,0,1,0
1290.5,0,0,1
581.5,0,0,0
845.2788889,0,1,0
0,0,1,0
813.6016667,0,0,0
59.2,0,0,0
1953.537512,0,1,0
1199.916667,0,0,0
583.35,0,0,1
910.41,0,1,0
1975.125,0,0,0
651.665,0,1,0
2129.8,0,0,1
1063.666667,0,0,0
961.52,0,0,0
779.6066667,0,0,0
959.9,0,1,1
655.6847619,0,1,0
631.2766667,0,0,0
6440.235256,0,0,0
112.0833333,0,0,0
170.4,0,0,1
153.2,0,0,1
773.2566667,0,0,1
6707.54,0,0,0
387.4,0,0,0
631.4,0,0,0
0,0,0,0
728.7,0,0,0
75.6,0,1,0
938.9333333,0,0,0
337.1,0,0,0
353.7866667,0,0,1
67,0,0,0
128.7,0,0,0
374.6,0,0,0
952.2833333,0,0,1
1948.088333,0,1,0
241.5833333,0,0,0
3364.64045,0,0,0
1759.686519,0,0,1
476.3600939,0,0,0
1720.422222,0,1,0
1516.2,0,0,1
2016.566667,0,0,1
498.9,0,0,1
238.2,0,1,0
653.4,0,1,0
4162.538005,0,0,0
769.9,0,0,0
1085.9,0,0,1
518.85,0,0,0
0,0,0,0
166,0,0,1
291.2,0,0,0
2064.766667,0,0,0
256.1857143,0,1,1
1690.489222,0,1,0
436.1,0,0,0
315.58,0,1,0
1203.817143,0,1,0
920.4,0,0,0
949.6,0,0,0
1083.716667,0,0,0
2398.766667,0,0,0
22.8,0,0,0
1994.023778,0,0,0
221.78,0,0,0
337.8533333,0,0,0
829.1871429,0,1,0
146.4,0,0,0
344.45,0,0,0
25.2,0,0,0
1001.3,0,0,0
794.16,0,0,0
341.6166667,0,1,0
624.76,0,0,0
2387.596667,0,0,0
3987.386667,0,0,0
157,0,0,0
2159.4,0,0,0
1558.529048,0,0,0
2650.780526,0,1,0
145.04,0,0,0
687.3848485,0,1,0
1926.701905,0,1,0
25.2,0,0,0
2087.64987,0,1,0
646.1533333,0,0,0
566.5666667,0,0,0
641.4809524,0,0,0
529.8,0,0,0
980.5666667,0,0,1
41.7,0,1,0
586.1,0,0,0
12,0,0,0
375.8,0,1,0
118.3,0,0,0
166.7062706,0,0,0
474.3066667,0,0,0
277.35,0,0,0
331.8914286,0,1,0
1684.375,0,1,0
470.8666667,0,0,0
1348.45,0,0,0
1251.6,0,0,0
615.0666667,0,0,0
0,0,0,0
0,0,0,0
616.2033333,0,1,0
1203.533333,0,0,0
309.3666667,0,0,1
232.31,0,1,0
318.0666667,0,0,0
2362.724563,0,0,0
501.7666667,0,0,0
1889.25,0,0,0
0,0,0,0
0,0,1,0
82.2,0,0,0
320.25,0,1,1
43.9,0,0,0
1374.630952,0,0,0
2107.033333,0,0,0
1296.916144,0,0,0
766.8238095,0,0,1
605.6166667,0,0,1
17.2,0,0,0
3287.216667,0,1,0
21.1,0,0,0
0,0,0,0
89.5,0,0,0
11492.20838,0,0,0
92.4,0,0,0
9227.371429,0,1,0
461.7333333,0,0,0
156.3333333,0,0,0
18.2,0,1,1
2061.926508,0,0,0
226.8,0,0,1
116.6666667,0,1,0
418.8233333,0,0,0
104.25,0,0,0
1077.511667,0,0,0
1926.133333,0,0,0
163.22,0,0,0
5556.932698,0,1,0
296.3,0,0,0
549.78,0,0,0
1340.676667,0,0,0
864.0071429,0,0,0
2230.986667,0,0,1
590.5533333,0,0,1
0,0,0,1
1706.119697,0,1,0
743.2666667,0,1,0
2693.963452,0,0,0
6847.936896,0,0,0
222.5,0,1,1
123.3,0,0,1
0,0,0,0
1276.843158,0,0,1
635.7238095,0,0,0
9437.769068,0,0,1
876.4285714,0,0,1
351.0333333,0,0,0
1369.7,0,0,0
8,0,0,0
2554.562381,0,0,0
1430.208205,0,0,0
14.33333333,0,1,1
1091.323333,0,0,1
5,0,0,1
1941.066667,0,0,0
190.6,0,1,0
1161.9,0,0,0
2633.4,0,0,0
1980.266667,0,0,1
1496.466667,0,1,0
344.1714286,0,0,1
937.8075758,0,0,0
22.83333333,0,1,1
1719.375714,0,1,0
1696.567619,0,0,0
445.9,0,0,0
2686.402922,0,0,0
852.2,0,0,0
2017.520714,0,1,0
1978.7,0,0,0
1279.806667,0,1,0
65.4,0,1,0
1207.653333,0,0,0
1229.466667,0,0,1
286.7,0,0,0
71.6,0,0,0
1494.053333,0,0,0
443.8333333,0,0,0
189.4333333,0,0,0
817.9590698,0,1,0
838.15,0,1,0
3835.564121,0,0,1
611.94,0,0,0
0,0,0,0
401.0133333,0,1,1
2865.817778,0,0,0
1157.444833,0,1,0
311.79,0,0,1
238.9333333,0,0,0
830.9366667,0,0,0
27.2,0,0,1
2195.580952,0,0,1
2026.2,0,0,0
4031.561667,0,0,0
1220.175,0,1,0
14.6,0,0,0
323.3740476,0,1,0
433.36,0,0,0
526.5,0,1,0
379.6166667,0,0,0
2110.422354,0,0,0
547.4007937,0,0,1
330,0,0,0
1089.5,0,0,0
20.25714286,0,0,0
2063.642844,0,0,0
175.7666667,0,0,0
1683.744444,0,0,0
0,0,0,0
4006.352857,0,0,1
5579.315873,0,0,0
3166.333333,0,1,0
643.05,0,1,0
128.5,0,0,0
1584.770476,0,0,0
692.22,0,1,0
1157.783333,0,1,0
384.8,0,1,0
178.8,0,0,0
94.6,0,0,1
26.7,0,1,0
2268.900677,0,0,0
516.4785714,0,0,0
46.2,0,0,0
257.4,0,1,0
1716.373333,0,0,0
380.8066667,0,0,0
1737.016667,0,1,0
929.91,0,0,0
158.6,0,0,0
1297.25,0,0,0
450.5066667,0,1,0
0,0,0,0
1612.983333,0,0,0
615.5595238,0,1,1
234.4,0,0,0
312.3333333,0,0,0
5962.205556,0,0,0
228.8,0,0,0
135.0666667,0,0,0
2759.135058,0,0,0
506.4,0,1,0
2678.055238,0,1,0
337,0,0,0
1108.369762,0,0,1
82.5,0,0,0
295.6974359,0,0,0
3645.909048,0,0,0
3333.076068,0,0,0
749.8,0,0,1
2532.960656,0,0,0
630.6466667,0,1,1
0,0,0,0
1192.866667,0,0,0
2134.103333,0,0,0
7672.152381,0,0,1
497.8,0,0,0
1390.40359,0,1,0
0,0,0,0
0,0,0,1
52.26666667,0,0,0
583.0933333,0,0,1
35.2,0,1,0
0,0,0,0
368.9,0,1,0
3019.805397,0,0,0
1171.471429,0,0,0
0,0,0,0
777.05,0,0,0
112.8,0,0,0
35.2,0,0,0
168.02,0,1,0
1758.25,0,0,1
381,0,0,0
380.2666667,0,0,0
555.4,0,0,0
445.4333333,0,1,0
820.4833333,0,0,0
312.2,0,0,0
1252.766667,0,0,0
2436.287879,0,0,0
117,0,0,0
61.4,0,0,0
339,0,0,0
976.3333333,0,0,0
114.9,0,0,0
0,0,1,0
1985.933333,0,0,0
183,0,0,0
704.5666667,0,0,0
2337.196667,0,0,0
577.6,0,0,0
2130.693837,0,0,0
96,0,0,1
107.6,0,0,0
144.9,0,0,1
970.6266667,0,0,0
3528.060714,0,0,0
798.3,0,0,0
0,0,0,0
286.2,0,0,0
186.4,0,0,0
144.6,0,0,0
1912.751905,0,0,0
0,0,0,0
134.45,0,0,0
2121.311111,0,0,0
2576.432121,0,1,0
337.5333333,0,0,0
1422.103333,0,0,0
515.5333333,0,0,0
1310.5,0,0,0
460.2,0,0,0
393.3,0,0,1
390.9,0,0,0
379.3,0,0,0
1646.366667,0,0,0
835.71,0,0,1
150.8666667,0,0,0
652.7,0,1,0
62.4,0,0,1
2001.7,0,0,0
1822.866667,0,0,0
2265.492857,0,0,0
1870.966667,0,0,0
2646.4,0,0,0
569.4933333,0,1,0
1839.098106,0,1,0
97.6,0,1,0
494.88,0,0,0
201.6333333,0,0,1
309.7,0,0,0
1246.12,0,0,0
41.3,0,1,0
237.5,0,0,0
472.4333333,0,0,0
641.4083333,0,0,0
335,0,1,0
341.7,0,0,0
607.9666667,0,0,1
835.3,0,1,1
422.08,0,0,1
1342.75,0,0,1
218,0,0,0
1294.637143,0,0,0
596.0333333,0,0,0
4287.960606,0,0,0
348.6,0,0,1
561.0940141,0,0,0
397,0,0,0
585.5666667,0,1,0
144.0666667,0,0,0
3177.366667,0,0,0
1970,0,0,0
1708.98,0,1,0
810.0816667,0,0,1
1187.737297,0,0,0
89.5,0,1,1
267.9,0,0,0
471.4,0,0,0
409.8371212,0,0,1
1333.8,0,0,0
587.9228571,0,0,1
997.3142857,0,1,0
308.7,0,0,0
688.4533333,0,0,0
14.35,0,1,0
781.8,0,1,0
49.4,0,0,1
366.6166667,0,0,0
285.6166667,0,0,0
101.6,0,0,0
418.8444444,0,1,0
1945.896667,0,0,1
239.7,0,0,0
2660.283333,0,0,0
2101.691541,0,1,0
60.4,0,0,0
406.8666667,0,0,0
1052.4,0,0,1
86.6,0,1,1
1629.438095,0,1,0
1454.75,0,1,0
103.7579088,0,0,1
36.2,0,0,0
701.8833333,0,0,0
2214.230303,0,0,0
728.8,0,0,1
848.8407143,0,0,0
1729.716667,0,0,0
0,0,0,0
29.2,0,0,0
317.8,0,0,0
22,0,0,1
278.58,0,0,0
1458.93619,0,0,0
832.7,0,0,0
4362.009752,0,0,0
824.1573062,0,0,0
359.63,0,1,0
1688.2494,0,1,0
170.5333333,0,0,1
291.3,0,0,1
427.3,0,0,0
1188.2,0,1,0
251.8,0,0,0
2609,0,1,1
486.5600582,0,0,0
1227.713333,0,0,0
650.1666667,0,0,0
776.8833333,0,0,0
424.5957143,0,0,0
12292.46381,0,1,0
25,0,1,0
231.8,0,0,0
623.0266667,0,0,0
1183.2,0,0,0
584.3777778,0,1,1
39.8,0,0,0
128,0,1,0
368.6,0,0,0
361.2333333,0,1,0
282.8,0,0,0
0,0,0,1
0,0,1,0
0,0,0,0
2167.900476,0,0,0
673.65,0,1,1
771.4133333,0,0,0
4052.358631,0,0,1
632.25,0,0,0
463.4,0,0,0
1808.953333,0,0,0
1418.377619,0,1,0
4554.692744,0,0,0
381.4,0,0,0
3134.066667,0,1,0
840.2863203,0,0,0
895.1111111,0,0,0
4935.536124,0,1,0
709.4333333,0,0,1
360.65,0,0,1
468.85,0,0,1
2805.038095,0,1,0
521.5,0,0,0
1993.396667,0,0,0
2289.079157,0,0,0
142.4,0,0,0
2542.60431,0,0,1
527.6666667,0,0,0
137.6,0,0,0
658.8466667,0,0,0
443.9,0,0,0
379.8,0,0,0
742,0,1,1
2426.006667,0,0,0
136.2833333,0,0,0
1116.473333,0,0,0
0,0,0,0
835.6809524,0,0,0
910.04,0,0,0
232.4,0,0,0
701.9,0,0,0
405.2833333,0,0,0
1219.054286,0,0,1
0,0,0,0
2935.255477,0,0,0
5465.320175,0,0,0
118,0,1,0
825.205,0,0,0
2400.782077,0,0,0
14.6,0,1,0
884.5,0,1,1
3421.653333,0,0,1
2023.2,0,0,0
502.4533333,0,1,1
2767.753333,0,0,0
4598.433333,0,0,1
936.81,0,0,0
8,0,0,0
701,0,0,0
117,0,0,0
176.5,0,0,0
513.1622222,0,0,0
712.2714286,0,0,0
23888.81,0,0,0
1081.108333,0,1,0
318.5333333,0,0,0
11,0,0,0
199,0,0,0
0,0,0,0
207.6,0,0,0
1618.40328,0,0,1
1066.393635,0,0,0
392.6,0,0,0
102.7,0,0,1
857.7355067,0,0,0
660.8,0,0,1
376.7,0,0,1
181.0666667,0,1,0
360.5111111,0,0,0
1053.175758,0,0,0
7710.731416,0,0,1
488.91,0,1,1
906.4,0,0,0
20.2,0,0,0
883.9333333,0,1,0
2349.101818,0,0,0
15.2,0,1,0
314.85,0,0,1
124.9142857,0,0,0
31,0,0,0
2688.864762,0,0,1
425,0,1,0
0,0,1,1
867.9915152,0,0,0
417.5333333,0,0,0
536.7333333,0,0,1
74.4,0,0,0
4391.666667,0,0,0
2013.659524,0,0,0
295.1,0,0,0
1566.2,0,0,0
213.8,0,0,1
977.4128571,0,0,0
1884.7,0,0,0
669.9333333,0,1,0
0,0,0,0
432.0222222,0,0,0
582.7333333,0,0,0
1860.95,0,0,0
